R_DEST,ARR_T,STOP_NUM,DEP_T,R_ORIGIN,SCH_COST,ARR_DAY,ARR_D_WEEK,DEP_DAY,DEP_D_WEEK,F_TIME
CDG,18:40:00,1 stop,17:50:00,ICN,426 ,28, Tue,27, Mon, 31:50
CDG,18:40:00,1 stop,15:30:00,ICN,426 ,28, Tue,27, Mon, 34:10
CDG,18:40:00,1 stop,13:05:00,ICN,426 ,28, Tue,27, Mon, 36:35
CDG,9:10:00,1 stop,12:45:00,ICN,456 ,31, Fri,30, Thu, 27:25
CDG,18:05:00,1 stop,12:45:00,ICN,456 ,31, Fri,30, Thu, 36:20
CDG,17:00:00,1 stop,12:45:00,ICN,498 ,31, Fri,30, Thu, 35:15
CDG,13:05:00,1 stop,12:45:00,ICN,451 ,29, Wed,28, Tue, 31:20
CDG,20:50:00,1 stop,12:45:00,ICN,453 ,28, Tue,28, Tue, 15:5
CDG,11:45:00,1 stop,12:45:00,ICN,453 ,29, Wed,28, Tue, 30:00
CDG,14:40:00,1 stop,12:45:00,ICN,453 ,29, Wed,28, Tue, 32:55
CDG,7:25:00,1 stop,11:30:00,ICN,426 ,30, Thu,29, Wed, 26:55
CDG,18:40:00,1 stop,17:50:00,ICN,426 ,30, Thu,29, Wed, 31:50
CDG,18:40:00,1 stop,15:30:00,ICN,426 ,30, Thu,29, Wed, 34:10
CDG,18:40:00,1 stop,13:05:00,ICN,426 ,42826, Sat,31, Fri, 36:35
CDG,7:25:00,1 stop,17:50:00,ICN,426 ,42826, Sat,31, Fri, 20:35
CDG,11:45:00,1 stop,12:45:00,ICN,451 ,42826, Sat,31, Fri, 30:00
CDG,18:05:00,1 stop,12:45:00,ICN,453 ,42826, Sat,31, Fri, 36:20
CDG,21:40:00,1 stop,12:45:00,ICN,456 ,31, Fri,31, Fri, 15:55
CDG,9:10:00,1 stop,12:45:00,ICN,456 ,42826, Sat,31, Fri, 27:25
CDG,21:40:00,1 stop,12:45:00,ICN,472 ,27, Mon,27, Mon, 15:55
CDG,22:30:00,1 stop,12:45:00,ICN,472 ,27, Mon,27, Mon, 16:45
CDG,9:10:00,1 stop,12:45:00,ICN,472 ,28, Tue,27, Mon, 27:25
CDG,18:40:00,1 stop,13:05:00,ICN,426 ,30, Thu,29, Wed, 36:35
LHR,20:40:00,1 stop,17:50:00,ICN,395 ,31, Fri,30, Thu, 34:50
LHR,15:05:00,1 stop,11:15:00,ICN,379 ,29, Wed,28, Tue, 35:50
LHR,17:45:00,1 stop,11:30:00,ICN,395 ,29, Wed,29, Wed, 14:15
LHR,15:05:00,1 stop,16:25:00,ICN,320 ,28, Tue,27, Mon, 30:40
LHR,20:40:00,1 stop,13:05:00,ICN,395 ,30, Thu,30, Thu, 15:35
LHR,7:40:00,2 stops,8:10:00,ICN,398 ,31, Fri,30, Thu, 31:30
LHR,17:45:00,1 stop,17:50:00,ICN,409 ,31, Fri,30, Thu, 31:55
LHR,17:45:00,1 stop,15:30:00,ICN,409 ,31, Fri,30, Thu, 34:15
LHR,17:45:00,1 stop,13:05:00,ICN,409 ,31, Fri,30, Thu, 36:40
LHR,12:05:00,1 stop,12:45:00,ICN,472 ,31, Fri,30, Thu, 31:20
LHR,15:05:00,1 stop,16:25:00,ICN,381 ,29, Wed,28, Tue, 30:40
LHR,15:05:00,1 stop,14:55:00,ICN,381 ,29, Wed,28, Tue, 32:10
LHR,15:05:00,1 stop,16:25:00,ICN,383 ,29, Wed,28, Tue, 30:40
LHR,20:40:00,1 stop,13:05:00,ICN,395 ,28, Tue,28, Tue, 15:35
LHR,20:40:00,1 stop,17:50:00,ICN,395 ,29, Wed,28, Tue, 34:50
LHR,17:45:00,1 stop,17:50:00,ICN,396 ,29, Wed,28, Tue, 31:55
LHR,20:40:00,1 stop,13:05:00,ICN,395 ,29, Wed,29, Wed, 15:35
LHR,20:40:00,1 stop,11:30:00,ICN,395 ,29, Wed,29, Wed, 17:10
LHR,20:40:00,1 stop,17:50:00,ICN,395 ,30, Thu,29, Wed, 34:50
LHR,17:45:00,1 stop,13:05:00,ICN,395 ,30, Thu,29, Wed, 36:40
LHR,17:45:00,1 stop,17:50:00,ICN,396 ,30, Thu,29, Wed, 31:55
LHR,17:45:00,1 stop,15:30:00,ICN,396 ,30, Thu,29, Wed, 34:15
LHR,15:05:00,1 stop,14:55:00,ICN,320 ,28, Tue,27, Mon, 32:10
LHR,15:05:00,1 stop,11:15:00,ICN,320 ,28, Tue,27, Mon, 35:50
LHR,20:40:00,1 stop,13:05:00,ICN,395 ,27, Mon,27, Mon, 15:35
LHR,17:45:00,1 stop,17:50:00,ICN,395 ,28, Tue,27, Mon, 31:55
LHR,20:40:00,1 stop,17:50:00,ICN,395 ,28, Tue,27, Mon, 34:50
LHR,17:45:00,1 stop,13:05:00,ICN,395 ,28, Tue,27, Mon, 36:40
LHR,9:30:00,1 stop,12:45:00,ICN,519 ,31, Fri,30, Thu, 28:45
LHR,9:45:00,1 stop,12:45:00,ICN,519 ,31, Fri,30, Thu, 29:00
LHR,15:05:00,1 stop,11:15:00,ICN,555 ,31, Fri,30, Thu, 35:50
LHR,17:45:00,1 stop,13:05:00,ICN,396 ,29, Wed,28, Tue, 36:40
LHR,7:40:00,2 stops,8:10:00,ICN,398 ,29, Wed,28, Tue, 31:30
LHR,9:30:00,1 stop,12:45:00,ICN,451 ,29, Wed,28, Tue, 28:45
LHR,7:40:00,2 stops,8:10:00,ICN,398 ,30, Thu,29, Wed, 31:30
LHR,12:05:00,1 stop,12:45:00,ICN,451 ,30, Thu,29, Wed, 31:20
LHR,9:30:00,1 stop,12:45:00,ICN,472 ,30, Thu,29, Wed, 28:45
LHR,17:45:00,1 stop,15:30:00,ICN,396 ,28, Tue,27, Mon, 34:15
LHR,9:30:00,1 stop,12:45:00,ICN,472 ,28, Tue,27, Mon, 28:45
LHR,12:05:00,1 stop,12:45:00,ICN,472 ,28, Tue,27, Mon, 31:20
ICN,11:05:00,1 stop,0:05:00,BCN,488 ,31, Fri,30, Thu, 28:00
ICN,11:05:00,1 stop,12:15:00,BCN,365 ,30, Thu,29, Wed, 15:50
ICN,9:25:00,1 stop,12:15:00,BCN,528 ,42826, Sat,31, Fri, 14:10
ICN,11:05:00,1 stop,16:50:00,BCN,488 ,42826, Sat,30, Thu, 35:15
ICN,9:25:00,1 stop,16:50:00,BCN,528 ,42826, Sat,30, Thu, 33:35
ICN,12:40:00,1 stop,11:35:00,BCN,535 ,31, Fri,30, Thu, 18:5
ICN,12:40:00,1 stop,6:00:00,BCN,535 ,31, Fri,30, Thu, 23:40
ICN,11:55:00,2 stops,17:55:00,BCN,536 ,42826, Sat,30, Thu, 35:00
ICN,11:05:00,1 stop,0:05:00,BCN,365 ,30, Thu,29, Wed, 28:00
ICN,12:05:00,2 stops,6:35:00,BCN,497 ,30, Thu,29, Wed, 22:30
ICN,9:25:00,1 stop,0:05:00,BCN,531 ,30, Thu,29, Wed, 26:20
ICN,9:25:00,1 stop,12:15:00,BCN,534 ,30, Thu,29, Wed, 14:10
ICN,11:55:00,2 stops,6:35:00,BCN,535 ,30, Thu,29, Wed, 22:20
ICN,12:40:00,1 stop,18:55:00,BCN,535 ,31, Fri,29, Wed, 34:45
ICN,9:25:00,1 stop,0:05:00,BCN,528 ,42826, Sat,31, Fri, 26:20
ICN,9:25:00,1 stop,17:20:00,BCN,534 ,42827, Sun,31, Fri, 33:5
ICN,16:55:00,1 stop,13:15:00,BCN,535 ,42826, Sat,31, Fri, 20:40
ICN,16:55:00,1 stop,6:00:00,BCN,535 ,42826, Sat,31, Fri, 27:55
ICN,12:40:00,1 stop,18:55:00,BCN,535 ,42827, Sun,31, Fri, 34:45
ICN,12:05:00,2 stops,17:55:00,BCN,554 ,42827, Sun,31, Fri, 35:10
ICN,11:05:00,1 stop,16:50:00,BCN,418 ,30, Thu,28, Tue, 35:15
ICN,11:05:00,1 stop,12:15:00,BCN,416 ,28, Tue,27, Mon, 15:50
ICN,11:55:00,2 stops,6:35:00,BCN,536 ,42826, Sat,30, Thu, 46:20
ICN,16:55:00,1 stop,22:40:00,BCN,581 ,42826, Sat,30, Thu, 35:15
ICN,12:05:00,2 stops,6:35:00,BCN,628 ,31, Fri,30, Thu, 22:30
ICN,16:55:00,1 stop,15:30:00,BCN,580 ,30, Thu,29, Wed, 18:25
ICN,16:55:00,1 stop,22:40:00,BCN,582 ,31, Fri,29, Wed, 35:15
ICN,11:55:00,2 stops,6:25:00,BCN,596 ,30, Thu,29, Wed, 22:30
ICN,12:05:00,2 stops,12:15:00,BCN,554 ,42827, Sun,31, Fri, 40:50
ICN,12:05:00,2 stops,6:35:00,BCN,554 ,42827, Sun,31, Fri, 46:30
ICN,12:05:00,2 stops,17:55:00,BCN,560 ,42827, Sun,31, Fri, 35:10
ICN,12:05:00,2 stops,6:35:00,BCN,497 ,29, Wed,28, Tue, 22:30
ICN,12:05:00,2 stops,17:55:00,BCN,498 ,30, Thu,28, Tue, 35:10
ICN,12:05:00,2 stops,12:15:00,BCN,498 ,30, Thu,28, Tue, 40:50
ICN,12:05:00,2 stops,6:35:00,BCN,498 ,30, Thu,28, Tue, 46:30
ICN,12:05:00,2 stops,17:55:00,BCN,504 ,30, Thu,28, Tue, 35:10
ICN,12:05:00,2 stops,12:15:00,BCN,504 ,30, Thu,28, Tue, 40:50
ICN,11:05:00,1 stop,0:05:00,BCN,416 ,28, Tue,27, Mon, 28:00
ICN,12:05:00,2 stops,6:35:00,BCN,497 ,28, Tue,27, Mon, 22:30
ICN,12:05:00,2 stops,17:55:00,BCN,498 ,29, Wed,27, Mon, 35:10
ICN,12:05:00,2 stops,12:15:00,BCN,498 ,29, Wed,27, Mon, 40:50
ICN,12:05:00,2 stops,6:35:00,BCN,498 ,29, Wed,27, Mon, 46:30
ICN,12:05:00,2 stops,17:55:00,BCN,504 ,29, Wed,27, Mon, 35:10
ICN,12:05:00,2 stops,12:15:00,BCN,504 ,29, Wed,27, Mon, 40:50
ICN,12:05:00,2 stops,17:55:00,BCN,629 ,42826, Sat,30, Thu, 35:10
ICN,9:25:00,1 stop,16:50:00,BCN,531 ,30, Thu,28, Tue, 33:35
ICN,11:55:00,2 stops,6:35:00,BCN,535 ,29, Wed,28, Tue, 22:20
ICN,11:55:00,2 stops,17:55:00,BCN,536 ,30, Thu,28, Tue, 35:00
ICN,9:25:00,1 stop,12:15:00,BCN,528 ,28, Tue,27, Mon, 14:10
ICN,9:25:00,1 stop,0:05:00,BCN,531 ,28, Tue,27, Mon, 26:20
FCO,8:00:00,Direct,6:05:00,BCN,45 ,31, Fri,31, Fri, 1:55
FCO,22:55:00,Direct,21:00:00,BCN,39 ,30, Thu,30, Thu, 1:55
FCO,8:10:00,Direct,6:25:00,BCN,59 ,31, Fri,31, Fri, 1:45
FCO,23:55:00,Direct,22:10:00,BCN,69 ,31, Fri,31, Fri, 1:45
FCO,15:05:00,Direct,13:15:00,BCN,69 ,31, Fri,31, Fri, 1:50
FCO,22:55:00,Direct,21:00:00,BCN,69 ,31, Fri,31, Fri, 1:55
FCO,21:25:00,Direct,19:30:00,BCN,69 ,31, Fri,31, Fri, 1:55
FCO,8:00:00,Direct,6:05:00,BCN,39 ,30, Thu,30, Thu, 1:55
FCO,21:25:00,Direct,19:30:00,BCN,45 ,30, Thu,30, Thu, 1:55
FCO,15:05:00,Direct,13:15:00,BCN,53 ,30, Thu,30, Thu, 1:50
FCO,9:10:00,Direct,7:20:00,BCN,58 ,30, Thu,30, Thu, 1:50
FCO,8:10:00,Direct,6:25:00,BCN,58 ,30, Thu,30, Thu, 1:45
FCO,20:10:00,Direct,18:25:00,BCN,69 ,30, Thu,30, Thu, 1:45
FCO,21:25:00,Direct,19:30:00,BCN,33 ,29, Wed,29, Wed, 1:55
FCO,8:00:00,Direct,6:05:00,BCN,26 ,28, Tue,28, Tue, 1:55
FCO,8:00:00,Direct,6:05:00,BCN,39 ,27, Mon,27, Mon, 1:55
FCO,9:10:00,Direct,7:20:00,BCN,101 ,31, Fri,31, Fri, 1:50
FCO,15:00:00,1 stop,9:45:00,BCN,110 ,31, Fri,31, Fri, 5:15
FCO,11:30:00,Direct,9:40:00,BCN,111 ,31, Fri,31, Fri, 1:50
FCO,20:10:00,Direct,18:25:00,BCN,122 ,31, Fri,31, Fri, 1:45
FCO,20:40:00,1 stop,15:55:00,BCN,76 ,30, Thu,30, Thu, 4:45
FCO,22:40:00,1 stop,15:55:00,BCN,76 ,30, Thu,30, Thu, 6:45
FCO,20:40:00,1 stop,9:10:00,BCN,76 ,30, Thu,30, Thu, 11:30
FCO,8:00:00,Direct,6:05:00,BCN,33 ,29, Wed,29, Wed, 1:55
FCO,22:55:00,Direct,21:00:00,BCN,33 ,29, Wed,29, Wed, 1:55
FCO,15:05:00,Direct,13:15:00,BCN,39 ,29, Wed,29, Wed, 1:50
FCO,23:55:00,Direct,22:10:00,BCN,48 ,29, Wed,29, Wed, 1:45
FCO,16:40:00,1 stop,11:50:00,BCN,57 ,30, Thu,29, Wed, 28:50
FCO,22:55:00,Direct,21:00:00,BCN,26 ,28, Tue,28, Tue, 1:55
FCO,21:25:00,Direct,19:30:00,BCN,33 ,28, Tue,28, Tue, 1:55
FCO,15:05:00,Direct,13:15:00,BCN,45 ,28, Tue,28, Tue, 1:50
FCO,23:55:00,Direct,22:10:00,BCN,48 ,28, Tue,28, Tue, 1:45
FCO,9:10:00,Direct,7:20:00,BCN,48 ,28, Tue,28, Tue, 1:50
FCO,20:10:00,Direct,18:25:00,BCN,58 ,28, Tue,28, Tue, 1:45
FCO,8:10:00,Direct,6:25:00,BCN,58 ,28, Tue,28, Tue, 1:45
FCO,23:55:00,Direct,22:10:00,BCN,53 ,27, Mon,27, Mon, 1:45
FCO,15:05:00,Direct,13:15:00,BCN,53 ,27, Mon,27, Mon, 1:50
FCO,22:55:00,Direct,21:00:00,BCN,53 ,27, Mon,27, Mon, 1:55
FCO,21:25:00,Direct,19:30:00,BCN,53 ,27, Mon,27, Mon, 1:55
FCO,20:10:00,Direct,18:25:00,BCN,58 ,27, Mon,27, Mon, 1:45
FCO,9:10:00,Direct,7:20:00,BCN,58 ,27, Mon,27, Mon, 1:50
FCO,9:10:00,Direct,7:20:00,BCN,58 ,29, Wed,29, Wed, 1:50
FCO,8:10:00,Direct,6:25:00,BCN,58 ,29, Wed,29, Wed, 1:45
FCO,20:40:00,1 stop,15:55:00,BCN,76 ,29, Wed,29, Wed, 4:45
FCO,22:40:00,1 stop,15:55:00,BCN,76 ,29, Wed,29, Wed, 6:45
FCO,20:40:00,1 stop,15:55:00,BCN,76 ,28, Tue,28, Tue, 4:45
FCO,22:40:00,1 stop,15:55:00,BCN,76 ,28, Tue,28, Tue, 6:45
FCO,8:10:00,Direct,6:25:00,BCN,59 ,27, Mon,27, Mon, 1:45
FCO,22:05:00,1 stop,17:30:00,BCN,72 ,27, Mon,27, Mon, 4:35
FCO,22:05:00,1 stop,15:30:00,BCN,72 ,27, Mon,27, Mon, 6:35
LHR,22:30:00,Direct,21:20:00,BCN,55 ,31, Fri,31, Fri, 2:10
LHR,21:50:00,Direct,20:35:00,BCN,55 ,30, Thu,30, Thu, 2:15
LHR,21:50:00,Direct,20:35:00,BCN,55 ,29, Wed,29, Wed, 2:15
LHR,8:35:00,Direct,7:10:00,BCN,55 ,31, Fri,31, Fri, 2:25
LHR,14:55:00,Direct,13:30:00,BCN,64 ,31, Fri,31, Fri, 2:25
LHR,16:25:00,Direct,15:00:00,BCN,64 ,31, Fri,31, Fri, 2:25
LHR,19:35:00,Direct,18:15:00,BCN,55 ,30, Thu,30, Thu, 2:20
LHR,13:00:00,Direct,11:35:00,BCN,55 ,30, Thu,30, Thu, 2:25
LHR,16:25:00,Direct,15:00:00,BCN,55 ,30, Thu,30, Thu, 2:25
LHR,8:35:00,Direct,7:10:00,BCN,55 ,30, Thu,30, Thu, 2:25
LHR,11:35:00,Direct,10:10:00,BCN,55 ,30, Thu,30, Thu, 2:25
LHR,14:55:00,Direct,13:30:00,BCN,64 ,30, Thu,30, Thu, 2:25
LHR,11:35:00,Direct,10:10:00,BCN,55 ,29, Wed,29, Wed, 2:25
LHR,13:00:00,Direct,11:35:00,BCN,55 ,29, Wed,29, Wed, 2:25
LHR,16:25:00,Direct,15:00:00,BCN,55 ,29, Wed,29, Wed, 2:25
LHR,8:35:00,Direct,7:10:00,BCN,55 ,29, Wed,29, Wed, 2:25
LHR,19:35:00,Direct,18:15:00,BCN,64 ,29, Wed,29, Wed, 2:20
LHR,14:55:00,Direct,13:30:00,BCN,64 ,29, Wed,29, Wed, 2:25
LHR,10:20:00,1 stop,22:20:00,BCN,71 ,30, Thu,29, Wed, 13:00
LHR,13:00:00,Direct,11:35:00,BCN,64 ,31, Fri,31, Fri, 2:25
LHR,10:20:00,1 stop,22:20:00,BCN,71 ,42826, Sat,31, Fri, 13:00
LHR,11:35:00,Direct,10:10:00,BCN,72 ,31, Fri,31, Fri, 2:25
LHR,18:50:00,1 stop,22:20:00,BCN,73 ,42826, Sat,31, Fri, 21:30
LHR,19:30:00,1 stop,10:20:00,BCN,80 ,31, Fri,31, Fri, 10:10
LHR,21:15:00,1 stop,10:20:00,BCN,80 ,31, Fri,31, Fri, 11:55
LHR,22:55:00,1 stop,12:35:00,BCN,69 ,30, Thu,30, Thu, 11:20
LHR,22:55:00,1 stop,10:20:00,BCN,69 ,30, Thu,30, Thu, 13:35
LHR,22:55:00,1 stop,6:40:00,BCN,70 ,30, Thu,30, Thu, 17:15
LHR,21:45:00,1 stop,14:30:00,BCN,80 ,29, Wed,29, Wed, 8:15
LHR,18:50:00,1 stop,10:20:00,BCN,80 ,29, Wed,29, Wed, 9:30
ICN,16:15:00,2 stops,13:55:00,FCO,446 ,42827, Sun,31, Fri, 43:20
ICN,16:55:00,1 stop,19:45:00,FCO,432 ,28, Tue,27, Mon, 14:10
ICN,11:05:00,1 stop,11:35:00,FCO,390 ,30, Thu,29, Wed, 16:30
ICN,20:15:00,1 stop,20:45:00,FCO,335 ,29, Wed,28, Tue, 16:30
ICN,11:05:00,1 stop,12:35:00,FCO,403 ,31, Fri,30, Thu, 15:30
ICN,6:35:00,1 stop,13:55:00,FCO,447 ,42827, Sun,31, Fri, 33:40
ICN,20:10:00,1 stop,13:55:00,FCO,455 ,42826, Sat,31, Fri, 23:15
ICN,16:15:00,1 stop,13:55:00,FCO,459 ,42826, Sat,31, Fri, 19:20
ICN,6:55:00,1 stop,13:55:00,FCO,460 ,42827, Sun,31, Fri, 34:00
ICN,20:10:00,2 stops,13:55:00,FCO,478 ,42826, Sat,31, Fri, 23:15
ICN,16:55:00,1 stop,15:25:00,FCO,432 ,28, Tue,27, Mon, 18:30
ICN,16:55:00,1 stop,10:45:00,FCO,432 ,28, Tue,27, Mon, 23:10
ICN,16:55:00,1 stop,7:10:00,FCO,432 ,28, Tue,27, Mon, 26:45
ICN,10:55:00,2 stops,21:10:00,FCO,432 ,29, Wed,27, Mon, 30:45
ICN,12:15:00,2 stops,21:10:00,FCO,432 ,29, Wed,27, Mon, 32:5
ICN,16:55:00,1 stop,13:40:00,FCO,435 ,28, Tue,27, Mon, 20:15
ICN,11:05:00,1 stop,0:05:00,FCO,390 ,30, Thu,29, Wed, 28:00
ICN,11:05:00,1 stop,18:25:00,FCO,403 ,31, Fri,29, Wed, 33:40
ICN,12:40:00,1 stop,19:45:00,FCO,435 ,31, Fri,29, Wed, 33:55
ICN,11:05:00,1 stop,18:25:00,FCO,387 ,30, Thu,28, Tue, 33:40
ICN,11:05:00,1 stop,21:20:00,FCO,390 ,30, Thu,28, Tue, 30:45
ICN,21:25:00,1 stop,18:25:00,FCO,455 ,29, Wed,28, Tue, 20:00
ICN,11:15:00,2 stops,20:55:00,FCO,461 ,30, Thu,28, Tue, 31:20
ICN,11:15:00,2 stops,20:55:00,FCO,461 ,30, Thu,28, Tue, 31:20
ICN,11:55:00,2 stops,9:25:00,FCO,485 ,30, Thu,28, Tue, 43:30
ICN,11:05:00,1 stop,0:05:00,FCO,403 ,31, Fri,30, Thu, 28:00
ICN,12:40:00,1 stop,15:25:00,FCO,433 ,31, Fri,30, Thu, 14:15
ICN,12:40:00,1 stop,10:45:00,FCO,433 ,31, Fri,30, Thu, 18:55
ICN,11:05:00,1 stop,21:20:00,FCO,442 ,42826, Sat,30, Thu, 30:45
ICN,11:15:00,2 stops,20:55:00,FCO,470 ,42826, Sat,30, Thu, 31:20
ICN,11:15:00,2 stops,20:55:00,FCO,470 ,42826, Sat,30, Thu, 31:20
BCN,23:59:00,Direct,22:05:00,FCO,48 ,31, Fri,31, Fri, 1:54
BCN,23:59:00,Direct,22:05:00,FCO,35 ,29, Wed,29, Wed, 1:54
BCN,23:59:00,Direct,22:05:00,FCO,39 ,30, Thu,30, Thu, 1:54
BCN,23:59:00,Direct,22:05:00,FCO,39 ,27, Mon,27, Mon, 1:54
BCN,23:59:00,Direct,22:05:00,FCO,26 ,28, Tue,28, Tue, 1:54
ICN,11:05:00,1 stop,0:05:00,FCO,488 ,42826, Sat,31, Fri, 28:00
ICN,11:05:00,1 stop,18:25:00,FCO,493 ,42827, Sun,31, Fri, 33:40
ICN,11:55:00,2 stops,20:50:00,FCO,518 ,42827, Sun,31, Fri, 32:5
ICN,16:55:00,1 stop,10:45:00,FCO,545 ,42826, Sat,31, Fri, 23:10
ICN,11:05:00,1 stop,12:35:00,FCO,437 ,28, Tue,27, Mon, 15:30
ICN,11:05:00,1 stop,0:05:00,FCO,439 ,28, Tue,27, Mon, 28:00
ICN,16:15:00,1 stop,13:55:00,FCO,446 ,28, Tue,27, Mon, 19:20
ICN,11:05:00,1 stop,21:20:00,FCO,439 ,31, Fri,29, Wed, 30:45
ICN,16:15:00,1 stop,13:55:00,FCO,446 ,30, Thu,29, Wed, 19:20
ICN,6:35:00,1 stop,13:55:00,FCO,447 ,31, Fri,29, Wed, 33:40
ICN,6:55:00,1 stop,13:55:00,FCO,460 ,31, Fri,29, Wed, 34:00
ICN,20:10:00,2 stops,13:55:00,FCO,461 ,30, Thu,29, Wed, 23:15
ICN,20:10:00,1 stop,13:55:00,FCO,468 ,30, Thu,29, Wed, 23:15
ICN,11:05:00,1 stop,0:05:00,FCO,488 ,29, Wed,28, Tue, 28:00
ICN,11:05:00,1 stop,12:35:00,FCO,491 ,29, Wed,28, Tue, 15:30
ICN,18:20:00,1 stop,20:55:00,FCO,540 ,29, Wed,28, Tue, 14:25
ICN,11:15:00,2 stops,20:55:00,FCO,470 ,42826, Sat,30, Thu, 31:20
ICN,11:05:00,1 stop,18:25:00,FCO,488 ,42826, Sat,30, Thu, 33:40
ICN,11:55:00,2 stops,9:25:00,FCO,550 ,42826, Sat,30, Thu, 43:30
BCN,22:50:00,Direct,20:55:00,FCO,50 ,31, Fri,31, Fri, 1:55
BCN,8:55:00,Direct,7:00:00,FCO,53 ,31, Fri,31, Fri, 1:55
BCN,20:10:00,Direct,18:15:00,FCO,55 ,31, Fri,31, Fri, 1:55
BCN,17:40:00,Direct,15:45:00,FCO,55 ,31, Fri,31, Fri, 1:55
BCN,10:30:00,Direct,8:35:00,FCO,63 ,31, Fri,31, Fri, 1:55
BCN,11:00:00,1 stop,11:00:00,FCO,94 ,42826, Sat,31, Fri, 24:00
BCN,20:10:00,Direct,18:15:00,FCO,35 ,29, Wed,29, Wed, 1:55
BCN,17:40:00,Direct,15:45:00,FCO,42 ,29, Wed,29, Wed, 1:55
BCN,10:30:00,Direct,8:35:00,FCO,48 ,29, Wed,29, Wed, 1:55
BCN,22:50:00,Direct,20:55:00,FCO,50 ,29, Wed,29, Wed, 1:55
BCN,8:55:00,Direct,7:00:00,FCO,50 ,29, Wed,29, Wed, 1:55
BCN,11:50:00,Direct,9:55:00,FCO,58 ,29, Wed,29, Wed, 1:55
BCN,17:40:00,Direct,15:45:00,FCO,39 ,30, Thu,30, Thu, 1:55
BCN,10:30:00,Direct,8:35:00,FCO,39 ,30, Thu,30, Thu, 1:55
BCN,20:10:00,Direct,18:15:00,FCO,39 ,30, Thu,30, Thu, 1:55
BCN,11:50:00,Direct,9:55:00,FCO,50 ,30, Thu,30, Thu, 1:55
BCN,21:25:00,Direct,19:30:00,FCO,74 ,30, Thu,30, Thu, 1:55
BCN,20:00:00,1 stop,15:15:00,FCO,85 ,30, Thu,30, Thu, 4:45
BCN,17:40:00,Direct,15:45:00,FCO,45 ,27, Mon,27, Mon, 1:55
BCN,22:50:00,Direct,20:55:00,FCO,50 ,27, Mon,27, Mon, 1:55
BCN,8:55:00,Direct,7:00:00,FCO,50 ,27, Mon,27, Mon, 1:55
BCN,10:30:00,Direct,8:35:00,FCO,53 ,27, Mon,27, Mon, 1:55
BCN,20:10:00,Direct,18:15:00,FCO,53 ,27, Mon,27, Mon, 1:55
BCN,21:25:00,Direct,19:30:00,FCO,64 ,27, Mon,27, Mon, 1:55
BCN,20:10:00,Direct,18:15:00,FCO,26 ,28, Tue,28, Tue, 1:55
BCN,11:50:00,Direct,9:55:00,FCO,95 ,31, Fri,31, Fri, 1:55
BCN,14:45:00,1 stop,7:45:00,FCO,96 ,31, Fri,31, Fri, 7:00
BCN,15:40:00,1 stop,7:45:00,FCO,96 ,31, Fri,31, Fri, 7:55
BCN,21:25:00,Direct,19:30:00,FCO,58 ,29, Wed,29, Wed, 1:55
BCN,20:00:00,1 stop,15:15:00,FCO,85 ,29, Wed,29, Wed, 4:45
BCN,20:50:00,1 stop,15:15:00,FCO,85 ,29, Wed,29, Wed, 5:35
BCN,20:50:00,1 stop,15:15:00,FCO,85 ,30, Thu,30, Thu, 5:35
BCN,18:45:00,1 stop,12:00:00,FCO,85 ,30, Thu,30, Thu, 6:45
BCN,20:50:00,1 stop,12:00:00,FCO,85 ,30, Thu,30, Thu, 8:50
BCN,11:00:00,1 stop,11:00:00,FCO,71 ,28, Tue,27, Mon, 24:00
BCN,16:45:00,1 stop,12:00:00,FCO,85 ,27, Mon,27, Mon, 4:45
BCN,20:00:00,1 stop,12:00:00,FCO,85 ,27, Mon,27, Mon, 8:00
BCN,17:40:00,Direct,15:45:00,FCO,33 ,28, Tue,28, Tue, 1:55
BCN,10:30:00,Direct,8:35:00,FCO,39 ,28, Tue,28, Tue, 1:55
BCN,21:25:00,Direct,19:30:00,FCO,50 ,28, Tue,28, Tue, 1:55
BCN,22:50:00,Direct,20:55:00,FCO,50 ,28, Tue,28, Tue, 1:55
BCN,11:50:00,Direct,9:55:00,FCO,58 ,28, Tue,28, Tue, 1:55
BCN,23:00:00,1 stop,15:15:00,FCO,85 ,28, Tue,28, Tue, 7:45
BCN,20:00:00,1 stop,15:15:00,FCO,85 ,28, Tue,28, Tue, 4:45
BCN,20:50:00,1 stop,15:15:00,FCO,85 ,28, Tue,28, Tue, 5:35
CDG,12:15:00,Direct,10:00:00,FCO,62 ,31, Fri,31, Fri, 2:15
CDG,8:50:00,Direct,6:40:00,FCO,48 ,30, Thu,30, Thu, 2:10
CDG,17:25:00,1 stop,12:25:00,FCO,69 ,31, Fri,31, Fri, 5:00
CDG,8:50:00,Direct,6:40:00,FCO,82 ,31, Fri,31, Fri, 2:10
CDG,10:10:00,Direct,8:00:00,FCO,83 ,31, Fri,31, Fri, 2:10
CDG,12:30:00,Direct,10:20:00,FCO,93 ,31, Fri,31, Fri, 2:10
CDG,14:30:00,Direct,12:20:00,FCO,50 ,30, Thu,30, Thu, 2:10
CDG,20:35:00,Direct,18:25:00,FCO,50 ,30, Thu,30, Thu, 2:10
CDG,10:10:00,Direct,8:00:00,FCO,56 ,30, Thu,30, Thu, 2:10
CDG,12:15:00,Direct,10:00:00,FCO,56 ,30, Thu,30, Thu, 2:15
